author_id,author_name,gender,race
197852453,jesus gomezgardenes,male,White/European
2130754085,andrew tomkins,male,White/European
2063416482,darren p croft,male,White/European
2138507242,miller mcpherson,male,White/European
224018203,steven h strogatz,male,White/European
223264636,william f fagan,male,White/European
1423194956,emanuele cozzo,male,White/European
2076380449,jonathan h burdette,male,White/European
1013389924,pavol hell,male,White/European
2950343322,slaven marusic,male,White/European
2974122918,j barraquand,male,White/European
2119336571,w t weeks,male,White/European
2126099518,john w mitchell,male,White/European
276730995,dante r chialvo,male,White/European
2254745624,attila szolnoki,male,White/European
2140027952,morten t hansen,male,White/European
2397817241,claudio castellano,male,White/European
2799246700,reinhard diestel,male,White/European
2229421897,n kuiger,male,White/European
2780331515,a s lodge,male,White/European
2973545313,c t zahn,male,White/European
2851340210,richard p hooper,male,White/European
2156066232,jens krause,male,White/European
597627890,john p ulhoi,male,White/European
2105918681,john s selker,male,White/European
2096207090,lars backstrom,male,White/European
2146613377,seth a myers,male,White/European
2273705048,david a ralston,male,White/European
2614590065,steve gregory,male,White/European
690110789,andrew zacharakis,male,White/European
1869364368,hafedh mili,male,White/European
2108034607,henrik walter,male,White/European
2149203006,markus weiler,male,White/European
2119647875,pascal pons,male,White/European
2693515964,robert g eccles,male,White/European
2057996487,zoltan n oltvai,male,White/European
349457702,anthony giddens,male,White/European
2101365550,martial hebert,male,White/European
2810676849,stefano mossa,male,White/European
263994822,charless c fowlkes,male,White/European
1972291593,alexander j smola,male,White/European
2308500502,christofer edling,male,White/European
2163898492,brian d o anderson,male,White/European
2226546923,b rubia,male,White/European
2974020484,j cohen,male,White/European
1990618914,john d teasdale,male,White/European
2951739835,mark s handcock,male,White/European
2169727520,jon norberg,male,White/European
2166051365,neo d martinez,male,White/European
419511944,ron boschma,male,White/European
2545088079,tore opsahl,male,White/European
371328160,albert soleribalta,male,White/European
2762317175,robert edmund wilson,male,White/European
2071557108,konstantin avrachenkov,male,White/European
2098997489,lindsay t graham,male,White/European
2711919227,allan w wicker,male,White/European
1826799450,kimmo kaski,male,White/European
2137065126,albert bandura,male,White/European
1802226256,andreas meyerlindenberg,male,White/European
1988080645,michael mitzenmacher,male,White/European
2146726778,richard n cardozo,male,White/European
562324220,dirk helbing,male,White/European
1527874137,christoph von der malsburg,male,White/European
2974363770,c elliott,male,White/European
2125030531,leo grady,male,White/European
363191356,henk w berendse,male,White/European
1574193856,john c paolillo,male,White/European
2166937360,john watson,male,White/European
2785026101,john scott,male,White/European
119553224,hauke strasdat,male,White/European
2185363493,james kennedy,male,White/European
2159873490,ferenc jordan,male,White/European
2163599213,justin w webb,male,White/European
2087193645,michael woolcock,male,White/European
2167113372,christian beaulieu,male,White/European
1998727738,joshua lospinoso,male,White/European
292272537,stefano allesina,male,White/European
2776314865,n k jerne,male,White/European
2137555013,reid andersen,male,White/European
2127714412,james s waters,male,White/European
2011148271,ken t d eames,male,White/European
2200912411,max weber,male,White/European
2120439602,rob cross,male,White/European
2148854578,roy rada,male,White/European
2119871048,john c macdonald,male,White/European
51919298,paul j laurienti,male,White/European
2054945303,vito latora,male,White/European
2108203046,james w kirchner,male,White/European
1908336426,tamas vicsek,male,White/European
1850815613,andrea lancichinetti,male,White/European
2573173908,robert e collin,male,White/European
2503588034,stefan burr,male,White/European
133190836,gonzalo travieso,male,White/European
2233085770,michael e porter,male,White/European
2132327253,cristopher moore,male,White/European
2021652723,guido caldarelli,male,White/European
739556534,bálint tombor,male,White/European
2129291095,andrew v goldberg,male,White/European
2111168551,bernard r brooks,male,White/European
2710718375,j f f mendes,male,White/European
2157809153,alex arenas,male,White/European
2102732916,evan h campbell grant,male,White/European
1987934814,juan alberto rodriguezvelazquez,male,White/European
2343984311,rolf sternberg,male,White/European
2034293391,andrew mcafee,male,White/European
157725681,hernan a makse,male,White/European
2105422751,holger ebel,male,White/European
2611391658,manuel castells,male,White/European
1326542699,matjaz perc,male,White/European
2549296219,murray a beauchamp,male,White/European
60142663,sergey v buldyrev,male,White/European
2779889465,kristofer s j pister,male,White/European
2160399502,james p gleeson,male,White/European
1826103393,sonia kefi,male,White/European
207613992,paolo ciuccarelli,male,White/European
2950295869,wayne w zachary,male,White/European
2963263805,david a kenny,male,White/European
2427942192,m e j newman,male,White/European
2163866255,nick lee,male,White/European
1274808907,olaf sporns,male,White/European
1443137112,aaron clauset,male,White/European
2524419254,bruce c skaggs,male,White/European
2114003991,ralph gross,male,White/European
2930417698,michel deza,male,White/European
2099733369,pierre hansen,male,White/European
1996732661,alberto sanfeliu,male,White/European
128842699,mustafa emirbayer,male,White/European
142555713,stanislas leibler,male,White/European
2707826896,alessandro vespignani,male,White/European
183997454,charo i del genio,male,White/European
2777174691,david a ralston,male,White/European
2133260760,jeffrey g andrews,male,White/European
2138526971,george j pappas,male,White/European
2394749673,m e j newman,male,White/European
2689672205,mark buchanan,male,White/European
2141720558,david j ketchen,male,White/European
2582396414,james m cook,male,White/European
2035405562,albert diazguilera,male,White/European
2715967903,benoit morel,male,White/European
134908595,carlos f daganzo,male,White/European
339338457,robert c liden,male,White/European
2087328515,thomas erlebach,male,White/European
2334460996,aleksei y kondratev,male,White/European
2123091955,charles t zahn,male,White/European
269061945,charles steinfield,male,White/European
2928981443,hassard,male,White/European
2048193252,christopher j honey,male,White/European
2943211080,manlio de domenico,male,White/European
2146228102,donal doyle,male,White/European
2110723587,jose duato,male,White/European
1866249392,kurt lewin,male,White/European
217461061,noel m tichy,male,White/European
219814910,george karypis,male,White/European
2385629218,robert a hanneman,male,White/European
2080025652,robert s schick,male,White/European
2062670315,thomas a glass,male,White/European
2305273670,massimo franceschetti,male,White/European
2151119034,philipp weis,male,White/European
2067142896,stanley wasserman,male,White/European
2573908362,dorion sagan,male,White/European
2182464857,stephen uzzo,male,White/European
2101432548,peter sheridan dodds,male,White/European
1977040039,roy haggerty,male,White/European
1991290014,van j wedeen,male,White/European
2555314242,wmp wil van der aalst,male,White/European
2253963398,dean a shepherd,male,White/European
2227797470,eric pinson,male,White/European
710833904,jari saramaki,male,White/European
316925404,paul w beamish,male,White/European
233957955,eytan bakshy,male,White/European
2052065285,adrian e raftery,male,White/European
2698457840,andrew v goldberg,male,White/European
2663766651,gerald r salancik,male,White/European
2683407986,michel gondran,male,White/European
338287261,pierre vandergheynst,male,White/European
2573438450,michael dunlop young,male,White/European
2013253166,robin dunbar,male,White/European
2343374067,bernardo a huberman,male,White/European
2147406856,david b mcdonald,male,White/European
2706748973,v belevitch,male,White/European
2461116708,m f mcallister,male,White/European
2306222705,a v goltsev,male,White/European
2257997862,w t tutte,male,White/European
2102399848,ian wilkinson,male,White/European
2136431451,bryce boe,male,White/European
2921568659,derek l hansen,male,White/European
2139330692,james h fowler,male,White/European
1519201588,orjan g martinsen,male,White/European
2082974086,dennis e shasha,male,White/European
2096359564,gordon e grant,male,White/European
402941322,anthony r ingraffea,male,White/European
2462790998,michael a hogg,male,White/European
2051494220,raymond t sparrowe,male,White/European
2306111812,richard james,male,White/European
2133853112,jonathan l gross,male,White/European
2572081653,sveneric schelhorn,male,White/European
2420755856,eugene stanley,male,White/European
2134176519,laszlo lovasz,male,White/European
2068736320,bernhard o palson,male,White/European
2036959358,alan m frieze,male,White/European
145199858,julio m ottino,male,Hispanic/Latino
2131354393,regino criado,male,Hispanic/Latino
1207569220,charles j fombrun,male,Hispanic/Latino
2251165716,javier m buldu,male,Hispanic/Latino
2173375549,jordi soriano,male,Hispanic/Latino
2163986955,sergio gomez,male,Hispanic/Latino
1484540104,jerome barraquand,male,Hispanic/Latino
2036690967,lucas antiqueira,male,Hispanic/Latino
27815910,jordi garcia ojalvo,male,Hispanic/Latino
2168861045,luis concha,male,Hispanic/Latino
2120857029,luciano da fontoura costa,male,Hispanic/Latino
2892100850,tomas saraceno,male,Hispanic/Latino
2147903670,emilio ferrara,male,Hispanic/Latino
2163979423,ernesto estrada,male,Hispanic/Latino
2252189840,ricardo hausmann,male,Hispanic/Latino
2754191259,miguel romance,male,Hispanic/Latino
433716556,nieves velez de mendizabal,male,Hispanic/Latino
2139799211,osvaldo n oliveira,male,Hispanic/Latino
740693314,r llinas,male,Hispanic/Latino
2777005362,bruno goncalves,male,Hispanic/Latino
606963677,andres corradaemmanuel,male,Hispanic/Latino
2095945270,mario chavez,male,Hispanic/Latino
2630418089,cesar hidalgo,male,Hispanic/Latino
1993879894,tiago p peixoto,male,Hispanic/Latino
2946424798,luis concha,male,Hispanic/Latino
2122091782,paulino ribeiro villas boas,male,Hispanic/Latino
2189524569,deepayan chakrabarti,male,Indian Subcontinet
2152523866,bobby bhattacharjee,male,Indian Subcontinet
2146335907,charu c aggarwal,male,Indian Subcontinet
2119718318,rangaraj ramanujam,male,Indian Subcontinet
1987473140,balakrishnan krishnamurthy,male,Indian Subcontinet
2128657759,akbar zaheer,male,Indian Subcontinet
2888800379,narsingh deo,male,Indian Subcontinet
2076073623,murugesu sivapalan,male,Indian Subcontinet
2024718400,gautam ahuja,male,Indian Subcontinet
2059059345,ravi s achrol,male,Indian Subcontinet
2056937161,noshir contractor,male,Indian Subcontinet
2606864221,sumantra ghoshal,male,Indian Subcontinet
2636163417,ajay mehra,male,Indian Subcontinet
2136582299,anil k seth,male,Indian Subcontinet
2161062602,vipin kumar,male,Indian Subcontinet
2133515444,miodrag potkonjak,male,Indian Subcontinet
1982116827,krishna p gummadi,male,Indian Subcontinet
737083156,rajkumar buyya,male,Indian Subcontinet
2653199301,anant singh jain,male,Indian Subcontinet
2121998336,arvind narayanan,male,Indian Subcontinet
2222844223,jaydev p desai,male,Indian Subcontinet
2132327344,siddharth srivastava,male,Indian Subcontinet
2108719851,balaji prabhakar,male,Indian Subcontinet
2202379316,sheik meeran,male,Indian Subcontinet
2160677743,arpita ghosh,male,Indian Subcontinet
2137361932,viral b shah,male,Indian Subcontinet
2577876495,ravi kumar,male,Indian Subcontinet
2008277149,aditya grover,male,Indian Subcontinet
1996244690,naveen garg,male,Indian Subcontinet
2025344509,marimuthu palaniswami,male,Indian Subcontinet
2943535934,paul almeida,male,Indian Subcontinet
2038968579,jayavardhana gubbi,male,Indian Subcontinet
2173329291,samrat bhattacharjee,male,Indian Subcontinet
2648357322,u s r murty,male,Indian Subcontinet
2255663429,ajit singh,male,Indian Subcontinet
2155470367,devavrat shah,male,Indian Subcontinet
2024941725,krishna p n puttaswamy,male,Indian Subcontinet
2511378051,nitin nohria,male,Indian Subcontinet
2134612317,vijay kumar,male,Indian Subcontinet
2236981363,ranjay gulati,male,Indian Subcontinet
2686317356,arvind parkhe,male,Indian Subcontinet
2079810293,soundar r t kumara,male,Indian Subcontinet
2136556746,jitendra malik,male,Indian Subcontinet
2041147275,jonathan s yedidia,male,Indian Subcontinet
2072553995,rahul c basole,male,Indian Subcontinet
2059565384,akshay java,male,Indian Subcontinet
2070393103,narsingh deo,male,Indian Subcontinet
207394754,pitu b mirchandani,male,Indian Subcontinet
2100243203,sunil k narang,male,Indian Subcontinet
2098642314,mani b srivastava,male,Indian Subcontinet
2132748766,sanjay lall,male,Indian Subcontinet
2632642281,weixia huang,female,East Asian
2191828109,sue b moon,female,East Asian
2005707679,alice x zheng,female,East Asian
2686795201,linyuan lu,female,East Asian
2076752233,amy wesolowski,female,East Asian
2101274274,meeyoung cha,female,East Asian
2092142020,ha hoang,female,East Asian
2644398102,sue moon,female,East Asian
2135604693,mingrui xia,female,East Asian
2649179961,chenxi wang,female,East Asian
2974365595,alice x zheng,female,East Asian
2136527817,yusoon kim,female,East Asian
2969637364,hyejin youn,female,East Asian
2120090010,linyuan lu,female,East Asian
2161065209,ying ding,female,East Asian
2234458706,tingting yan,female,East Asian
2060953334,tina w wey,female,East Asian
2925179156,belle l tseng,female,East Asian
2429767861,ning yu,female,East Asian
2145026360,fan r k chung,female,East Asian
2118618513,katherine c chen,female,East Asian
2161853255,jennifer jie xu,female,East Asian
2776115544,kazumi saito,female,East Asian
2121230662,shawndra hill,female,Black/African
1205892337,natali gulbahce,female,Middle Eastern
218538652,tina eliassirad,female,Middle Eastern
278189939,asuman ozdagler,female,Middle Eastern
2033660646,leila cammoun,female,Middle Eastern
270906047,farinaz koushanfar,female,Middle Eastern
2139100149,leila haddad,female,Middle Eastern
1891574053,duygu balcan,female,Middle Eastern
2151743448,eva sorensen,female,White/European
2156637604,caroline s wagner,female,White/European
2119753155,alessandra sala,female,White/European
187159368,anne bollingtoft,female,White/European
2144042109,yvonne rogers,female,White/European
2149311860,johanna mair,female,White/European
66946524,olga veksler,female,White/European
2060320685,cynthia e coburn,female,White/European
2159504853,ginestra bianconi,female,White/European
670945504,kathleen d vohs,female,White/European
2113385850,brooke foucault welles,female,White/European
2117312975,eleanor a power,female,White/European
2601842890,jennifer e smith,female,White/European
2809829099,louise young,female,White/European
2154819360,allison m ryan,female,White/European
2104824474,helen sharp,female,White/European
2105050551,jenny preece,female,White/European
2019216634,caroline haythornthwaite,female,White/European
2143783256,katy borner,female,White/European
1950300814,bernadette c m van wijk,female,White/European
2974632880,andrea larson,female,White/European
2557945575,emma k towlson,female,White/European
2345879070,janina i schweiger,female,White/European
2944525611,allison m ryan,female,White/European
2102982684,danielle s bassett,female,White/European
2171073292,anne claude gavin,female,White/European
2235062127,nancy katz,female,White/European
2339985195,evelien otte,female,White/European
2061781787,jennifer golbeck,female,White/European
1184420917,marta salespadro,female,White/European
2056009282,puck rombach,female,White/European
2956168090,lois ann scheidt,female,White/European
2083079297,catherine lebel,female,White/European
250223615,jennifer h fewell,female,White/European
2052041758,annalee saxenian,female,White/European
2151585314,monique laurent,female,White/European
2140363637,dorothea wagner,female,White/European
2119168297,susan c herring,female,White/European
2630289589,sharon georgianna,female,White/European
2785860123,sherry turkle,female,White/European
2118005973,jessica l saltz,female,White/European
2113885942,miriah meyer,female,White/European
388119112,cecilia mascolo,female,White/European
1266678505,s c ponten,female,White/European
2509077533,noa pinterwollman,female,White/European
2937005597,andrea larson,female,White/European
2191844773,anna goldenberg,female,White/European
164473498,janet w salaff,female,White/European
93535942,dorothy l espelage,female,White/European
2932957858,natasa przulj,female,White/European
2139621922,stefania vitali,female,White/European
2423057781,linda brewster stearns,female,White/European
1785394198,teresa e seeman,female,White/European
2130748344,candace jones,female,White/European
2227171322,michelle girvan,female,White/European
2810439195,candace jones,female,White/European
2318210953,a martinez,female,White/European
2200884961,alessia sammarra,female,White/European
2161268947,susanne erk,female,White/European
2109643624,katherine j klein,female,White/European
2776564969,robin j mermelstein,female,White/European
2160541616,cathy l mcevoy,female,White/European
2130548382,jasmine novak,female,White/European
2098520675,kathleen m carley,female,White/European
2691647209,nathalie del vecchio,female,White/European
2022641365,charlotta windahl,female,White/European
1984940772,lise getoor,female,White/European
2104642085,zippy erlich,female,White/European
2153126677,jennifer a dunne,female,White/European
1974990196,katherine faust,female,White/European
2655216374,ma angeles serrano,female,White/European
2012842650,ellen bratslavsky,female,White/European
2634438002,karen stephenson,female,White/European
2632503779,camille roth,female,White/European
1964004681,kimberly lochner,female,White/European
1974797687,alessandra griffa,female,White/European
2345687710,lada a adamic,female,White/European
2307118047,philippa pattison,female,White/European
2121499988,victoria a johnson,female,White/European
2220165269,roberta sinatra,female,White/European
1993302424,lois ann scheidt,female,White/European
190349376,sophie achard,female,White/European
2167878756,jennifer lin russell,female,White/European
1970321164,p ellen grant,female,White/European
2103617360,j carlson,female,White/European
2618512225,maria blettner,female,White/European
2058920214,elizabeth a hobson,female,White/European
2062335265,mary rogers gillmore,female,White/European
2686631399,julie thompson klein,female,White/European
2655158390,naama barkai,female,White/European
2683108562,susan t ennett,female,White/European
2167764923,lauren ancel meyers,female,White/European
2071262509,nicole b ellison,female,White/European
2104792438,alejandra martinez,female,White/European
2275925217,reka albert,female,White/European
225331936,holly arrow,female,White/European
1917576417,kathryn pavlovich,female,White/European
147526709,tamas nepusz,female,White/European
2009277913,eva tardos,female,White/European
1707147546,lynn smithlovin,female,White/European
2137656347,laura garton,female,White/European
2101313979,yvonne aberg,female,White/European
2168688135,debora donato,female,White/European
2124572662,jennifer neville,female,White/European
2160125451,melanie mitchell,female,White/European
2343985277,ada m lindsey,female,White/European
1957442314,aviva geva,female,White/European
1837768759,elena zheleva,female,White/European
155792420,catrin finkenauer,female,White/European
2021736417,jennifer t chayes,female,White/European
1995219458,brenda mccowan,female,White/European
342346400,krista j gile,female,White/European
2699643475,e c w van straaten,female,White/European
2631401453,elisa giuliani,female,White/European
2254816924,rachael r henkel,female,White/European
2054729031,ellen bicknell,female,White/European
2301977394,pam dibona,female,White/European
2103603712,lisa f berkman,female,White/European
2192357399,maryam alavi,female,White/European
2195215812,christina prell,female,White/European
1280336966,danuta m skowronski,female,White/European
2975425112,jesica c flack,female,White/European
2033042772,aura reggiani,female,White/European
2210283206,emilie marie hafnerburton,female,White/European
2121794025,emily s minor,female,White/European
2152507894,sarah m dunn,female,White/European
119633740,julianne holtlunstad,female,White/European
2474881419,elizabeth leicht,female,White/European
1996151347,micheline kamber,female,White/European
2046525691,airlie chapman,female,White/European
2923857835,deborah a kashy,female,White/European
2974437220,m blettner,female,White/European
2132387760,christine kiss,female,White/European
1768890549,vittoria colizza,female,White/European
77352129,inna kouper,female,White/European
2031433790,karen s cook,female,White/European
2149625712,kristina lerman,female,White/European
216889400,andrea avenakoenigsberger,female,White/European
2155628784,ella m atkins,female,White/European
2164281919,melissa k holt,female,White/European
2653049831,elizabeth freeman,female,White/European
2073696130,anat barnir,female,White/European
2039358887,nina romanczukseiferth,female,White/European
2068860363,ellen w zegura,female,White/European
2925269193,deborah a kashy,female,White/European
240570879,deborah prothrowstith,female,White/European
2241289798,claudia wagner,female,White/European
2026708256,aino halinen,female,White/European
1970157954,heike tost,female,White/European
2718955494,penelope hawe,female,White/European
2174918546,virginia l carrieri,female,White/European
2105078279,nicolette lakemond,female,White/European
2695496630,jane s norbeck,female,White/European
2035033153,amanda j broderick,female,White/European
694899184,margaret c etter,female,White/European
2557174447,elizabeth costenbader,female,White/European
1970996731,chiara poletto,female,White/European
2149064801,danah boyd,female,White/European
1987126337,nicole coviello,female,White/European
2153634740,teresa nelson,female,White/European
1981394464,bernice a pescosolido,female,White/European
2119369234,therese riley,female,White/European
2343649731,sandra gonzalezbailon,female,Hispanic/Latino
2648312118,irene sendina nadal,female,Hispanic/Latino
2300379561,alexandra marin,female,Hispanic/Latino
2277322729,marta c gonzalez,female,Hispanic/Latino
2936310005,arpita ghosh,female,Indian Subcontinet
2111901679,rumi ghosh,female,Indian Subcontinet
2917285912,deepa narayan,female,Indian Subcontinet
2138309519,shermin de silva,female,Indian Subcontinet
2081555490,usha nandini raghavan,female,Indian Subcontinet
2156647386,raissa m dsouza,female,Indian Subcontinet
2233085243,manju k ahuja,female,Indian Subcontinet
